/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_152_2810.jpg,413,684,585,820,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_152_2810.jpg,60,190,147,267,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_152_2810.jpg,147,465,304,607,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_152_2810.jpg,1331,699,1429,765,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_152_2810.jpg,282,626,401,717,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_152_2810.jpg,1344,247,1373,270,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_168_1910.jpg,347,0,387,26,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_168_1910.jpg,891,301,932,335,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_168_1910.jpg,4,726,49,765,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_168_1910.jpg,1883,332,1919,366,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_168_1910.jpg,893,487,1007,565,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_168_1910.jpg,29,0,89,24,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_168_1910.jpg,1523,21,1591,74,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_168_1910.jpg,630,721,779,843,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_168_1910.jpg,245,142,306,195,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_168_1910.jpg,1160,96,1233,143,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_168_1910.jpg,37,349,195,470,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_168_1910.jpg,1212,151,1368,266,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_168_1910.jpg,397,78,516,186,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_168_1910.jpg,830,804,976,929,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_168_1910.jpg,228,506,356,608,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_168_1910.jpg,537,248,638,314,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_168_1910.jpg,573,611,654,681,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_168_1910.jpg,135,54,266,153,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_168_1910.jpg,0,870,11,896,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_168_1910.jpg,959,24,1101,117,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_168_1910.jpg,1425,257,1564,381,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_168_1910.jpg,1035,880,1138,962,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_168_1910.jpg,372,537,517,650,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_168_1910.jpg,853,0,924,26,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_168_1910.jpg,657,912,676,928,GroundSupport
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,130,89,170,119,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,175,135,213,166,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,169,110,200,137,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,1890,0,1919,23,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,854,480,1062,631,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,1040,674,1156,773,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,794,351,959,483,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,0,803,71,901,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,0,580,35,649,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,1239,892,1330,978,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,1357,246,1509,355,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,1706,223,1884,373,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,708,698,836,822,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,1509,22,1636,98,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,1735,751,1839,827,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,1199,44,1344,145,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,609,72,762,178,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,1167,0,1237,24,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,1620,94,1817,230,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,131,1004,217,1079,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,711,180,857,278,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,1413,495,1570,609,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,223,228,256,248,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,1860,901,1919,984,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,668,529,774,637,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_183_1010.jpg,891,1001,922,1016,GroundSupport
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_199_110.jpg,202,468,245,505,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_199_110.jpg,534,804,580,846,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_199_110.jpg,755,501,798,539,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_199_110.jpg,1273,228,1310,257,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_199_110.jpg,1287,292,1320,321,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_199_110.jpg,1030,533,1073,571,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_199_110.jpg,915,520,977,566,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_199_110.jpg,339,112,439,228,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_199_110.jpg,878,126,1010,244,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_199_110.jpg,660,262,715,315,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_199_110.jpg,596,0,664,38,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_199_110.jpg,1033,93,1102,150,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_199_110.jpg,792,1058,825,1079,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_199_110.jpg,774,193,847,243,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_199_110.jpg,1124,109,1313,244,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_199_110.jpg,484,0,598,118,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_199_110.jpg,394,965,443,1027,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_242_2910.jpg,1686,905,1723,942,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_242_2910.jpg,1125,813,1163,850,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_242_2910.jpg,940,785,978,821,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_242_2910.jpg,103,662,144,697,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_242_2910.jpg,1732,439,1764,471,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_242_2910.jpg,871,465,1026,596,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_242_2910.jpg,1299,352,1439,494,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_242_2910.jpg,14,0,181,76,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_242_2910.jpg,942,288,1042,361,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_242_2910.jpg,293,0,408,96,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_242_2910.jpg,961,370,1065,443,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_242_2910.jpg,787,106,891,172,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_242_2910.jpg,668,512,748,579,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_242_2910.jpg,1497,192,1577,276,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_242_2910.jpg,1740,177,1808,238,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_242_2910.jpg,568,33,729,170,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_242_2910.jpg,1271,547,1435,667,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_242_2910.jpg,1513,487,1709,700,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_273_1110.jpg,495,391,529,423,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_273_1110.jpg,907,483,978,558,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_273_1110.jpg,482,982,518,1007,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_273_1110.jpg,875,360,990,444,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_273_1110.jpg,853,110,985,238,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_273_1110.jpg,867,672,985,772,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_273_1110.jpg,325,116,510,311,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_273_1110.jpg,211,213,272,277,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_273_1110.jpg,0,424,34,481,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_273_1110.jpg,658,579,746,661,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_289_210.jpg,1359,590,1398,625,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_289_210.jpg,567,370,606,402,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_289_210.jpg,1019,1039,1067,1079,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_289_210.jpg,1747,465,1783,498,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_289_210.jpg,1018,267,1055,297,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_289_210.jpg,655,168,693,197,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_289_210.jpg,953,517,988,549,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_289_210.jpg,1600,422,1627,441,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_289_210.jpg,1486,795,1530,836,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_289_210.jpg,1763,703,1785,727,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_289_210.jpg,1427,1007,1473,1052,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_289_210.jpg,646,493,682,524,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_289_210.jpg,857,895,903,947,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_289_210.jpg,404,1037,432,1079,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_289_210.jpg,961,645,997,678,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_289_210.jpg,328,56,428,113,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_332_3010.jpg,929,519,1002,586,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_332_3010.jpg,679,0,773,73,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_332_3010.jpg,329,0,468,147,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_332_3010.jpg,70,840,267,1079,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_332_3010.jpg,262,446,454,611,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_332_3010.jpg,79,271,173,351,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_332_3010.jpg,1236,644,1337,741,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_332_3010.jpg,1740,711,1882,889,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_332_3010.jpg,713,481,801,560,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_332_3010.jpg,136,0,261,17,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_332_3010.jpg,187,322,319,407,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_332_3010.jpg,1456,369,1555,454,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_332_3010.jpg,1052,186,1224,323,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_332_3010.jpg,396,951,580,1079,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_332_3010.jpg,1866,344,1899,366,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_332_3010.jpg,780,171,877,264,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_332_3010.jpg,1219,250,1293,330,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_332_3010.jpg,1764,207,1806,246,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_348_2110.jpg,688,4,727,38,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_348_2110.jpg,1848,461,1886,499,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_348_2110.jpg,725,201,765,236,plane
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_348_2110.jpg,869,442,1040,577,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_348_2110.jpg,0,290,43,355,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_348_2110.jpg,1701,0,1835,129,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_348_2110.jpg,115,1012,246,1079,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_348_2110.jpg,1185,937,1369,1079,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_348_2110.jpg,961,0,1106,37,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_348_2110.jpg,23,687,149,777,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_348_2110.jpg,1100,878,1169,940,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_348_2110.jpg,351,238,512,408,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_348_2110.jpg,1603,667,1737,768,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_348_2110.jpg,635,1063,646,1079,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_348_2110.jpg,802,868,897,985,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_348_2110.jpg,134,278,215,394,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_348_2110.jpg,1244,0,1354,52,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_348_2110.jpg,1190,449,1382,623,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_348_2110.jpg,1396,0,1529,95,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_348_2110.jpg,1426,975,1529,1060,Civil
/home/ubuntu/work/keras-retinanet/datasets/rareplanes/train/jpg_images/Atlanta_Airport_0_0_348_2110.jpg,1866,266,1919,319,Civil
